"city","interval","window_m","TH_CORE","TH_WATER","TH_URBAN","BUFFER_M","TH_RURAL","K_RURAL_MAX","ELEV_TOL_M","TH_SETTLE","OTHER_SETT_BUF_M","n_urban_px","n_rural_px","n_points","lst_urban_median","lst_rural_median","suhi_delta_median_C","spearman_rho","pearson_r","entropy_iqr","entropy_sd","entropy_range","suhi_iqr","suhi_sd","suhi_range","k_xy_used","k_xy_mode","k_xy_auto","gam1_aic","gam1_aicc","gam1_dev_expl","gam1_r2_adj","gam1_edf_entropy","gam1_p_smooth_entropy","gam2_aic","gam2_aicc","gam2_dev_expl","gam2_r2_adj","gam2_edf_entropy","gam2_edf_xy","gam2_p_smooth_entropy","gam2_p_smooth_xy","analysis_role"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.1,1.5,1000,0.6,500,291210,888032,2912,41.6056156158447,40.7318649291992,0.873750686645508,-0.479309740896946,-0.391526130846249,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.2193966445628,19.1374936103821,300,"manual",250,12317.8106326478,12317.8553135057,0.187131293291888,0.185701996819494,5.10953240077572,0,10846.1833357826,10880.4180912831,0.574534247360615,0.541242469587484,4.74342357148838,206.506220680545,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.1,1.5,2000,0.6,500,291210,888032,2912,41.6056156158447,40.7318649291992,0.873750686645508,-0.479309740896946,-0.391526130846249,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.2193966445628,19.1374936103821,300,"manual",250,12317.8106326478,12317.8553135057,0.187131293291888,0.185701996819494,5.10953240077572,0,10846.1833357826,10880.4180912831,0.574534247360615,0.541242469587484,4.74342357148838,206.506220680545,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.1,2,2000,0.6,500,291210,1468887,2912,41.6056156158447,40.6737594604492,0.931856155395508,-0.479309740896946,-0.391526130889445,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.21939664446414,19.1374936103821,300,"manual",250,12317.8106321875,12317.8553130453,0.187131293350621,0.185701996877468,5.10953240385607,0,10846.1833354407,10880.4180909646,0.57453424739334,0.54124246961115,4.74342357118961,206.506220749218,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.1,3,1000,0.6,500,291210,2168345,2912,41.6056156158447,40.278980255127,1.32663536071777,-0.479309740896946,-0.391526131044622,0.0896449089050293,0.0780636419618065,0.384584248065948,2.82307089259848,2.21939664337986,19.1374936103821,300,"manual",250,12317.810629358,12317.8553102159,0.187131293349326,0.185701996875705,5.10953240551312,0,10846.1833371749,10880.4180925838,0.574534246622828,0.541242468840015,4.74342356363111,206.506220405638,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.1,3,2000,0.6,500,291210,2168345,2912,41.6056156158447,40.278980255127,1.32663536071777,-0.479309740896946,-0.391526131044622,0.0896449089050293,0.0780636419618065,0.384584248065948,2.82307089259848,2.21939664337986,19.1374936103821,300,"manual",250,12317.810629358,12317.8553102159,0.187131293349326,0.185701996875705,5.10953240551312,0,10846.1833371749,10880.4180925838,0.574534246622828,0.541242468840015,4.74342356363111,206.506220405638,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.2,1.5,1000,0.6,500,291210,891608,2912,41.6056156158447,40.7284469604492,0.877168655395508,-0.479309740896946,-0.391526130870729,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.2193966447411,19.1374936103821,300,"manual",250,12317.8106330271,12317.8553138849,0.187131293317252,0.185701996844717,5.10953240144012,0,10846.1833359628,10880.4180914696,0.574534247408213,0.54124246963559,4.74342357117655,206.506220699783,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.2,1.5,2000,0.6,500,291210,891608,2912,41.6056156158447,40.7284469604492,0.877168655395508,-0.479309740896946,-0.391526130870729,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.2193966447411,19.1374936103821,300,"manual",250,12317.8106330271,12317.8553138849,0.187131293317252,0.185701996844717,5.10953240144012,0,10846.1833359628,10880.4180914696,0.574534247408213,0.54124246963559,4.74342357117655,206.506220699783,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.2,2,1000,0.6,500,291210,1473265,2912,41.6056156158447,40.6703414916992,0.935274124145508,-0.479309740896946,-0.391526130855526,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.21939664446696,19.1374936103821,300,"manual",250,12317.8106322848,12317.8553131426,0.187131293325997,0.185701996852614,5.10953240451848,0,10846.1833355634,10880.4180910838,0.574534247373431,0.541242469591539,4.74342357144209,206.506220738049,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.2,2,2000,0.6,500,291210,1473265,2912,41.6056156158447,40.6703414916992,0.935274124145508,-0.479309740896946,-0.391526130855526,0.0896449089050293,0.0780636419618065,0.384584248065948,2.8230708912015,2.21939664446696,19.1374936103821,300,"manual",250,12317.8106322848,12317.8553131426,0.187131293325997,0.185701996852614,5.10953240451848,0,10846.1833355634,10880.4180910838,0.574534247373431,0.541242469591539,4.74342357144209,206.506220738049,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.2,3,1000,0.6,500,291210,2173689,2912,41.6056156158447,40.277271270752,1.32834434509277,-0.479309740896946,-0.391526131044089,0.0896449089050293,0.0780636419618065,0.384584248065948,2.82307089259848,2.21939664338144,19.1374936103821,300,"manual",250,12317.8106293624,12317.8553102204,0.187131293349223,0.185701996875606,5.10953240550255,0,10846.1833371879,10880.4180925964,0.574534246621223,0.541242468838458,4.74342356363705,206.506220404613,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",90,0.6,0.5,0.4,500,0.2,3,2000,0.6,500,291210,2173689,2912,41.6056156158447,40.277271270752,1.32834434509277,-0.479309740896946,-0.391526131044089,0.0896449089050293,0.0780636419618065,0.384584248065948,2.82307089259848,2.21939664338144,19.1374936103821,300,"manual",250,12317.8106293624,12317.8553102204,0.187131293349223,0.185701996875606,5.10953240550255,0,10846.1833371879,10880.4180925964,0.574534246621223,0.541242468838458,4.74342356363705,206.506220404613,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",150,0.6,0.5,0.4,500,0.1,1.5,1000,0.6,500,291210,888032,2912,41.6056156158447,40.7318649291992,0.873750686645508,-0.508730846263742,-0.415441770122026,0.100455790758133,0.0818256507660297,0.406759202480316,2.8230708912015,2.2193966445628,19.1374936103821,300,"manual",250,12218.0108661082,12218.0642049925,0.214918788958579,0.213360608626736,5.766127396798,0,10763.2735279696,10798.1521613662,0.587025886896265,0.554449336224185,5.73421170962941,207.104297390069,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",150,0.6,0.5,0.4,500,0.1,1.5,2000,0.6,500,291210,888032,2912,41.6056156158447,40.7318649291992,0.873750686645508,-0.508730846263742,-0.415441770122026,0.100455790758133,0.0818256507660297,0.406759202480316,2.8230708912015,2.2193966445628,19.1374936103821,300,"manual",250,12218.0108661082,12218.0642049925,0.214918788958579,0.213360608626736,5.766127396798,0,10763.2735279696,10798.1521613662,0.587025886896265,0.554449336224185,5.73421170962941,207.104297390069,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",150,0.6,0.5,0.4,500,0.1,2,2000,0.6,500,291210,1468887,2912,41.6056156158447,40.6737594604492,0.931856155395508,-0.508730846263742,-0.415441770185029,0.100455790758133,0.0818256507660297,0.406759202480316,2.8230708912015,2.21939664446414,19.1374936103821,300,"manual",250,12218.0108656285,12218.0642045128,0.21491878901577,0.213360608684675,5.76612739445007,0,10763.2735275726,10798.1521609908,0.58702588693406,0.554449336254154,5.7342117057244,207.10429745942,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",150,0.6,0.5,0.4,500,0.1,3,1000,0.6,500,291210,2168345,2912,41.6056156158447,40.278980255127,1.32663536071777,-0.508730846263742,-0.415441770275996,0.100455790758133,0.0818256507660297,0.406759202480316,2.82307089259848,2.21939664337986,19.1374936103821,300,"manual",250,12218.0108632542,12218.0642021385,0.214918788887673,0.213360608556841,5.76612739253913,0,10763.2735301301,10798.1521634274,0.587025886065386,0.55444933537732,5.73421169415264,207.104297105439,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",150,0.6,0.5,0.4,500,0.1,3,2000,0.6,500,291210,2168345,2912,41.6056156158447,40.278980255127,1.32663536071777,-0.508730846263742,-0.415441770275996,0.100455790758133,0.0818256507660297,0.406759202480316,2.82307089259848,2.21939664337986,19.1374936103821,300,"manual",250,12218.0108632542,12218.0642021385,0.214918788887673,0.213360608556841,5.76612739253913,0,10763.2735301301,10798.1521634274,0.587025886065386,0.55444933537732,5.73421169415264,207.104297105439,0,0,"ROBUSTNESS_RURAL"
"BUCURESTI","2021-2025",150,0.6,0.5,0.4,500,0.2,1.5,1000,0.6,500,291210,891608,2912,41.6056156158447,40.7284469604492,0.877168655395508,-0.508730846263742,-0.415441770143821,0.100455790758133,0.0818256507660297,0.406759202480316,2.8230708912015,2.2193966447411,19.1374936103821,300,"manual",250,12218.0108665166,12218.0642054009,0.214918788975341,0.21336060864333,5.76612739753733,0,10763.2735282154,10798.1521616186,0.587025886933297,0.554449336261178,5.73421171031149,207.104297407312,0,0,"ROBUSTNESS_RURAL"
