"city","interval","window_m","TH_CORE","TH_WATER","TH_URBAN","BUFFER_M","TH_RURAL","K_RURAL_MAX","ELEV_TOL_M","TH_SETTLE","OTHER_SETT_BUF_M","n_urban_px","n_rural_px","n_points","lst_urban_median","lst_rural_median","suhi_delta_median_C","spearman_rho","pearson_r","entropy_iqr","entropy_sd","entropy_range","suhi_iqr","suhi_sd","suhi_range","k_xy_used","k_xy_mode","k_xy_auto","gam1_aic","gam1_aicc","gam1_dev_expl","gam1_r2_adj","gam1_edf_entropy","gam1_p_smooth_entropy","gam2_aic","gam2_aicc","gam2_dev_expl","gam2_r2_adj","gam2_edf_entropy","gam2_edf_xy","gam2_p_smooth_entropy","gam2_p_smooth_xy","analysis_role"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.1,1.5,1000,0.6,500,81968,199962,840,38.1888580322266,36.3721809387207,1.81667709350586,-0.413900121173192,-0.350185848870424,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976265281439,2.32986947414357,17.358414888382,250,"manual",145,3699.09162499755,3699.15357970516,0.126810427102264,0.124631660381704,2.0882469650968,0,2885.30537104159,2944.09600515726,0.761383612123267,0.714145290768269,3.02804663041697,135.619141388144,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.1,1.5,2000,0.6,500,81968,230629,840,38.1888580322266,35.8885307312012,2.30032730102539,-0.413900121173192,-0.350185849470044,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976263046265,2.3298694778692,17.358414888382,250,"manual",145,3699.09162737517,3699.15358208188,0.126810427346871,0.124631660657999,2.08824693538417,0,2885.30537189761,2944.09600632562,0.761383612839042,0.71414529148311,3.02804660439166,135.61914176363,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.1,2,2000,0.6,500,81968,350883,840,38.1888580322266,36.1688117980957,2.02004623413086,-0.413900121173192,-0.350185849164511,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976263046265,2.32986947637245,17.358414888382,250,"manual",145,3699.09162646759,3699.15358117487,0.126810427216263,0.124631660507602,2.08824695399235,0,2885.30537181433,2944.09600626372,0.761383612569523,0.7141452911582,3.02804663603605,135.619141736971,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.1,3,1000,0.6,500,81968,542553,840,38.1888580322266,36.7737998962402,1.41505813598633,-0.413900121173192,-0.350185848598615,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976264536381,2.32986947627799,17.3584146499634,250,"manual",145,3699.09162657862,3699.15358128734,0.126810427152098,0.124631660393632,2.08824700145673,0,2885.30537447328,2944.09600841086,0.761383611473982,0.714145290063865,3.02804664439669,135.619141194289,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.1,3,2000,0.6,500,81968,669509,840,38.1888580322266,36.1118431091309,2.0770149230957,-0.413900121173192,-0.350185849348507,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976263046265,2.32986947638365,17.358414888382,250,"manual",145,3699.09162636523,3699.15358107229,0.126810427313422,0.124631660612179,2.08824694713231,0,2885.30537272472,2944.0960069677,0.761383612183803,0.714145290786933,3.02804662637074,135.61914152414,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.2,1.5,1000,0.6,500,81968,200646,840,38.1888580322266,36.3764533996582,1.81240463256836,-0.413900121173192,-0.3501858488438,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976265281439,2.32986947406982,17.358414888382,250,"manual",145,3699.09162495979,3699.15357966742,0.126810427087102,0.124631660366148,2.0882469654368,0,2885.30537084737,2944.09600497073,0.761383612168153,0.714145290818005,3.02804663026916,135.619141398182,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.2,1.5,2000,0.6,500,81968,231415,840,38.1888580322266,35.8953666687012,2.29349136352539,-0.413900121173192,-0.350185849408829,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976263046265,2.32986947785831,17.358414888382,250,"manual",145,3699.09162742605,3699.15358213266,0.126810427276895,0.124631660591481,2.08824693191202,0,2885.30537193107,2944.0960064128,0.76138361286099,0.71414529148726,3.02804660363018,135.619141818643,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.2,2,1000,0.6,500,81968,298626,840,38.1888580322266,36.6496124267578,1.53924560546875,-0.413900121173192,-0.350185848495631,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976264443249,2.32986947476011,17.358414888382,250,"manual",145,3699.09162560184,3699.15358031016,0.126810426996201,0.124631660250984,2.08824698841757,0,2885.30537442989,2944.09600830009,0.761383611133163,0.714145289689738,3.02804663561226,135.619141119372,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.2,2,2000,0.6,500,81968,351898,840,38.1888580322266,36.1733665466309,2.0154914855957,-0.413900121173192,-0.350185849131628,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976263046265,2.32986947653683,17.358414888382,250,"manual",145,3699.09162662731,3699.15358133443,0.126810427160446,0.124631660456932,2.08824694893818,0,2885.30537225616,2944.09600671176,0.761383612481577,0.714145291050082,3.02804663214465,135.619141747628,0,0,"ROBUSTNESS_RURAL"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.2,3,1000,0.6,500,81968,544416,840,38.1888580322266,36.774715423584,1.41414260864258,-0.413900121173192,-0.350185848598615,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976264536381,2.32986947627799,17.3584146499634,250,"manual",145,3699.09162657862,3699.15358128734,0.126810427152098,0.124631660393632,2.08824700145673,0,2885.30537447336,2944.09600841097,0.761383611473982,0.714145290063865,3.02804664439668,135.619141194289,0,0,"ROBUSTNESS_RURAL"
