"city","interval","window_m","TH_CORE","TH_WATER","TH_URBAN","BUFFER_M","TH_RURAL","K_RURAL_MAX","ELEV_TOL_M","TH_SETTLE","OTHER_SETT_BUF_M","n_urban_px","n_rural_px","n_points","lst_urban_median","lst_rural_median","suhi_delta_median_C","spearman_rho","pearson_r","entropy_iqr","entropy_sd","entropy_range","suhi_iqr","suhi_sd","suhi_range","k_xy_used","k_xy_mode","k_xy_auto","gam1_aic","gam1_aicc","gam1_dev_expl","gam1_r2_adj","gam1_edf_entropy","gam1_p_smooth_entropy","gam2_aic","gam2_aicc","gam2_dev_expl","gam2_r2_adj","gam2_edf_entropy","gam2_edf_xy","gam2_p_smooth_entropy","gam2_p_smooth_xy","analysis_role"
"IASI","2021-2025",90,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,81968,297725,840,38.1888580322266,36.645622253418,1.54323577880859,-0.413900121173192,-0.350185848535267,0.110695227980614,0.0800007120554482,0.336371093988419,2.89976264443249,2.32986947477966,17.358414888382,250,"manual",145,3699.09162558819,3699.15358029651,0.126810427025399,0.124631660280114,2.08824698855329,0,2885.30537444025,2944.09600828516,0.761383611118366,0.714145289683099,3.02804663507552,135.619141092745,0,0,"MAIN_REFERENCE"
"IASI","2021-2025",150,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,81968,297725,840,38.1888580322266,36.645622253418,1.54323577880859,-0.456152299704094,-0.391540412469573,0.129894763231277,0.0861851970324137,0.359147489070892,2.89976264443249,2.32986947477966,17.358414888382,250,"manual",145,3667.14969930038,3667.27327984313,0.163544256218769,0.159708537111588,3.82982390403322,0,2873.7840484731,2933.76319342604,0.765363533754164,0.71857641099336,3.4843710108073,136.000723806131,0,0,"MAIN_REFERENCE"
"IASI","2021-2025",300,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,81968,297725,840,38.1888580322266,36.645622253418,1.54323577880859,-0.468880273567469,-0.414362886266202,0.159933298826218,0.0978265560086497,0.389944553375244,2.89976264443249,2.32986947477966,17.358414888382,250,"manual",145,3651.5548585537,3651.58367559753,0.17169973582526,0.170708098597563,1.00324582047745,0,2928.75694619484,2978.87715104128,0.742646267354287,0.695869139516986,1.00110574633746,128.04206400357,0,0,"MAIN_REFERENCE"
"IASI","2021-2025",600,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,81968,297725,840,38.1888580322266,36.645622253418,1.54323577880859,-0.436026100810377,-0.387033940635407,0.185280099511147,0.103829255252251,0.39630526304245,2.89976264443249,2.32986947477966,17.358414888382,250,"manual",145,3673.89873177491,3673.9383055151,0.150565231214309,0.149210965831002,1.33549988417958,0,2994.08127730181,3042.71614266063,0.720627271888519,0.671010410476687,2.41911745361037,124.115423608447,0,0,"MAIN_REFERENCE"
