"city","interval","window_m","TH_CORE","TH_WATER","TH_URBAN","BUFFER_M","TH_RURAL","K_RURAL_MAX","ELEV_TOL_M","TH_SETTLE","OTHER_SETT_BUF_M","n_urban_px","n_rural_px","n_points","lst_urban_median","lst_rural_median","suhi_delta_median_C","spearman_rho","pearson_r","entropy_iqr","entropy_sd","entropy_range","suhi_iqr","suhi_sd","suhi_range","k_xy_used","k_xy_mode","k_xy_auto","gam1_aic","gam1_aicc","gam1_dev_expl","gam1_r2_adj","gam1_edf_entropy","gam1_p_smooth_entropy","gam2_aic","gam2_aicc","gam2_dev_expl","gam2_r2_adj","gam2_edf_entropy","gam2_edf_xy","gam2_p_smooth_entropy","gam2_p_smooth_xy","analysis_role"
"BRASOV","2021-2025",90,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,48217,112282,486,37.2967567443848,33.3079261779785,3.98883056640625,-0.400849329854916,-0.350657060068594,0.111089795827866,0.0852487334725774,0.330393493175507,4.71686753630638,3.62188951720979,21.6617007255554,140,"manual",110,2571.09727053843,2571.19666100511,0.128591128063993,0.125109192468343,1.93022803457591,0,2000.22812421222,2047.56547957353,0.814959116471063,0.771912544511652,1.9306459311287,89.6026098352355,0,0,"MAIN_REFERENCE"
"BRASOV","2021-2025",150,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,48217,112282,486,37.2967567443848,33.3079261779785,3.98883056640625,-0.461806513185835,-0.408015405334164,0.1319749802351,0.0898529054580299,0.340363770723343,4.71686753630638,3.62188951720979,21.6617007255554,140,"manual",110,2544.95637767709,2545.06603130691,0.175051514324232,0.171410417104701,2.13125072765424,0,1973.0903598826,2020.91138833638,0.825321638764373,0.784377776258304,2.21045743435724,89.8847495014163,0,0,"MAIN_REFERENCE"
"BRASOV","2021-2025",300,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,48217,112282,486,37.2967567443848,33.3079261779785,3.98883056640625,-0.479263113364298,-0.429937010219243,0.158339977264404,0.0962179649137605,0.382494181394577,4.71686753630638,3.62188951720979,21.6617007255554,140,"manual",110,2536.28141975345,2536.35208963521,0.186298203583134,0.183991920892245,1.37075493946579,0,1974.76719781513,2020.74797150471,0.823508370347238,0.782640288706041,1.00203225363913,90.187910344206,0,0,"MAIN_REFERENCE"
"BRASOV","2021-2025",600,0.6,0.5,0.4,500,0.1,2,1000,0.6,500,48217,112282,486,37.2967567443848,33.3079261779785,3.98883056640625,-0.436253859054865,-0.383217130750298,0.16060172021389,0.0961903116269747,0.399732410907745,4.71686753630638,3.62188951720979,21.6617007255554,140,"manual",110,2557.98074434778,2558.03058816596,0.146856143380875,0.14509189545914,1.00087978754268,0,2060.02521744979,2103.99898326042,0.788040143332766,0.741767115049039,1.37967530702303,85.5279961224669,0,0,"MAIN_REFERENCE"
