"city","interval","scenario_id","TH_URBAN","TH_RURAL","BUFFER_M","K_RURAL_MAX","RURAL_MAX_M","ELEV_TOL_M","n_urban_px","n_rural_px","lst_urban_median","lst_rural_median","suhi_delta_median_C","window","n_points","spearman_rho","pearson_r","entropy_iqr","entropy_sd","entropy_range","suhi_iqr","suhi_sd","suhi_range","aic_null","aic_lin","aic_quad","aic_ns3","aicc_null","aicc_lin","aicc_quad","aicc_ns3","best_model","best_aicc","delta_aicc_vs_null","best_r2"
"CLUJ_NAPOCA","2021-2025","U0.20_R0.10_buf500_k1.5_tol1000",0.2,0.1,500,1.5,5524.03334092937,1000,64009,67341,37.1976356506348,33.4711380004883,3.72649765014648,"H_90",639,-0.560758674057507,-0.503962838451146,0.148469001054764,0.106305609897758,0.412230283021927,4.02528822,2.96423715131033,20.691838575,3205.10265765584,3019.87507243377,3000.43649174102,3002.33357859244,3205.10893709069,3019.8939403583,3000.47428701661,3002.39667007509,"quad",3000.47428701661,-204.634650074079,0.278592504510299
"CLUJ_NAPOCA","2021-2025","U0.20_R0.10_buf500_k1.5_tol1000",0.2,0.1,500,1.5,5524.03334092937,1000,64009,67341,37.1976356506348,33.4711380004883,3.72649765014648,"H_150",639,-0.597078671970847,-0.543797358126012,0.165032178163528,0.106857462684562,0.405027538537979,4.02528822,2.96423715131033,20.691838575,3205.10265765584,2983.08652352974,2969.6591522577,2972.03269721859,3205.10893709069,2983.10539145427,2969.69694753329,2972.09578870124,"quad",2969.69694753329,-235.411989557401,0.31251548332094
"CLUJ_NAPOCA","2021-2025","U0.20_R0.10_buf500_k1.5_tol1000",0.2,0.1,500,1.5,5524.03334092937,1000,64009,67341,37.1976356506348,33.4711380004883,3.72649765014648,"H_300",639,-0.619696593017733,-0.558307513055765,0.181495547294617,0.109376397858151,0.402889788150787,4.02528822,2.96423715131033,20.691838575,3205.10265765584,2968.40991701879,2959.32826345705,2961.676626308,3205.10893709069,2968.42878494332,2959.36605873264,2961.73971779065,"quad",2959.36605873264,-245.74287835805,0.323540869266827
"CLUJ_NAPOCA","2021-2025","U0.20_R0.10_buf500_k1.5_tol1000",0.2,0.1,500,1.5,5524.03334092937,1000,64009,67341,37.1976356506348,33.4711380004883,3.72649765014648,"H_600",639,-0.575435876846933,-0.514138557818269,0.196464240550995,0.113691995340088,0.402869939804077,4.02528822,2.96423715131033,20.691838575,3205.10265765584,3010.93916241013,3004.96268765478,3006.61831261383,3205.10893709069,3010.95803033466,3005.00048293037,3006.68140409648,"quad",3005.00048293037,-200.108454160321,0.273464455629727
"CLUJ_NAPOCA","2021-2025","U0.30_R0.10_buf500_k1.5_tol1000",0.3,0.1,500,1.5,5524.03334092937,1000,60246,67341,37.3651161193848,33.4711380004883,3.89397811889648,"H_90",597,-0.525904971139309,-0.471509640032907,0.123018622398376,0.0927564691034,0.39393362402916,3.820491855,2.86409951009938,20.691838575,2953.60303859664,2805.49223959618,2795.31369429008,2796.26355409902,2953.60976128571,2805.51244161639,2795.35416646546,2796.33112166659,"quad",2795.35416646546,-158.255594820253,0.238024935626085
"CLUJ_NAPOCA","2021-2025","U0.30_R0.10_buf500_k1.5_tol1000",0.3,0.1,500,1.5,5524.03334092937,1000,60246,67341,37.3651161193848,33.4711380004883,3.89397811889648,"H_150",597,-0.566379512925937,-0.513017555884051,0.142986953258514,0.0965133256088331,0.386207431554794,3.820491855,2.86409951009938,20.691838575,2953.60303859664,2773.26660160307,2764.37509574268,2766.38758808789,2953.60976128571,2773.28680362327,2764.41556791806,2766.45515565546,"quad",2764.41556791806,-189.194193367654,0.276507352887477
"CLUJ_NAPOCA","2021-2025","U0.30_R0.10_buf500_k1.5_tol1000",0.3,0.1,500,1.5,5524.03334092937,1000,60246,67341,37.3651161193848,33.4711380004883,3.89397811889648,"H_300",597,-0.594566359286454,-0.53016871046242,0.169868290424347,0.103765890664979,0.389666080474854,3.820491855,2.86409951009938,20.691838575,2953.60303859664,2758.59088369626,2750.68363014547,2753.19670557621,2953.60976128571,2758.61108571646,2750.72410232085,2753.26427314377,"quad",2750.72410232085,-202.885658964862,0.292910955546187
"CLUJ_NAPOCA","2021-2025","U0.30_R0.10_buf500_k1.5_tol1000",0.3,0.1,500,1.5,5524.03334092937,1000,60246,67341,37.3651161193848,33.4711380004883,3.89397811889648,"H_600",597,-0.556740982999129,-0.492888888533757,0.189403295516968,0.109928161385439,0.398285329341888,3.820491855,2.86409951009938,20.691838575,2953.60303859664,2789.45074447193,2783.92917265652,2785.57046281443,2953.60976128571,2789.47094649214,2783.9696448319,2785.638030382,"quad",2783.9696448319,-169.640116453818,0.25241778879873
"CLUJ_NAPOCA","2021-2025","U0.40_R0.10_buf500_k1.5_tol1000",0.4,0.1,500,1.5,5524.03334092937,1000,56976,67341,37.498420715332,33.4711380004883,4.02728271484375,"H_90",570,-0.494765336620898,-0.433812279500745,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848588749999,2.786957494351,20.691838575,2789.03261619538,2672.19173877627,2657.13853731572,2657.43022222583,2789.0396584489,2672.21290279744,2657.18094014257,2657.50101868601,"quad",2657.18094014257,-131.858718306327,0.212120929474502
"CLUJ_NAPOCA","2021-2025","U0.40_R0.10_buf500_k1.5_tol1000",0.4,0.1,500,1.5,5524.03334092937,1000,56976,67341,37.498420715332,33.4711380004883,4.02728271484375,"H_150",570,-0.540929750035505,-0.484856543601951,0.127487540245056,0.0871295217501187,0.383739322423935,3.49848588749999,2.786957494351,20.691838575,2789.03261619538,2638.27734888141,2626.90696564668,2629.18998361141,2789.0396584489,2638.29851290257,2626.94936847354,2629.26078007159,"quad",2626.94936847354,-162.090289975362,0.252819514865978
"CLUJ_NAPOCA","2021-2025","U0.40_R0.10_buf500_k1.5_tol1000",0.4,0.1,500,1.5,5524.03334092937,1000,56976,67341,37.498420715332,33.4711380004883,4.02728271484375,"H_300",570,-0.575725981101689,-0.511246546776485,0.157023474574089,0.097233217720262,0.385944366455078,3.49848588749999,2.786957494351,20.691838575,2789.03261619538,2618.34412551261,2609.38130865748,2612.16916774882,2789.0396584489,2618.36528953377,2609.42371148433,2612.239964209,"quad",2609.42371148433,-179.615946964564,0.275443312294439
"CLUJ_NAPOCA","2021-2025","U0.40_R0.10_buf500_k1.5_tol1000",0.4,0.1,500,1.5,5524.03334092937,1000,56976,67341,37.498420715332,33.4711380004883,4.02728271484375,"H_600",570,-0.537770151979868,-0.472274945995813,0.176254421472549,0.105705243049626,0.398285329341888,3.49848588749999,2.786957494351,20.691838575,2789.03261619538,2647.18110337312,2639.79164438222,2641.32657955361,2789.0396584489,2647.20226739428,2639.83404720907,2641.39737601379,"quad",2639.83404720907,-149.205611239827,0.235737383647186
"CLUJ_NAPOCA","2021-2025","U0.20_R0.20_buf500_k1.5_tol1000",0.2,0.2,500,1.5,5524.03334092937,1000,64009,67947,37.1976356506348,33.481819152832,3.71581649780273,"H_90",639,-0.560758674057507,-0.503962838451146,0.148469001054764,0.106305609897758,0.412230283021927,4.02528822,2.96423715131033,20.691838575,3205.10265765584,3019.87507243377,3000.43649174102,3002.33357859244,3205.10893709069,3019.8939403583,3000.47428701661,3002.39667007509,"quad",3000.47428701661,-204.634650074079,0.278592504510299
