"city","interval","window_m","TH_CORE","TH_WATER","TH_URBAN","BUFFER_M","TH_RURAL","K_RURAL_MAX","ELEV_TOL_M","TH_SETTLE","OTHER_SETT_BUF_M","n_urban_px","n_rural_px","n_points","lst_urban_median","lst_rural_median","suhi_delta_median_C","spearman_rho","pearson_r","entropy_iqr","entropy_sd","entropy_range","suhi_iqr","suhi_sd","suhi_range","k_xy_used","k_xy_mode","k_xy_auto","gam1_aic","gam1_aicc","gam1_dev_expl","gam1_r2_adj","gam1_edf_entropy","gam1_p_smooth_entropy","gam2_aic","gam2_aicc","gam2_dev_expl","gam2_r2_adj","gam2_edf_entropy","gam2_edf_xy","gam2_p_smooth_entropy","gam2_p_smooth_xy","analysis_role"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.1,1.5,1000,0.6,500,56976,67341,570,37.498420715332,33.4711380004883,4.02728271484375,-0.494764266784173,-0.433812278730534,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695750229208,20.6918387413025,140,"manual",119,2657.1574376754,2657.29514885642,0.216911530196255,0.212489889053339,3.19477016910254,0,2059.60663770102,2099.5645582134,0.800469205058969,0.761905277613071,1.89528010373176,90.2649933233147,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.1,1.5,2000,0.6,500,56976,118046,570,37.498420715332,32.648250579834,4.85017013549805,-0.494764266784173,-0.433812279415367,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695748963846,20.6918377876282,140,"manual",119,2657.15743163648,2657.2951428188,0.216911531462728,0.212489890292981,3.19477019351765,0,2059.60662311214,2099.56454439598,0.800469208949334,0.761905281787078,1.89528018826983,90.2649941765779,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.1,2,2000,0.6,500,56976,192913,570,37.498420715332,32.778133392334,4.72028732299805,-0.494764266784173,-0.433812279335006,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695749216169,20.6918377876282,140,"manual",119,2657.15743253597,2657.29514371885,0.216911531678649,0.212489890496386,3.19477020338672,0,2059.60662261845,2099.56454412281,0.800469209653624,0.761905282488934,1.89528021078279,90.2649944315519,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.1,3,1000,0.6,500,56976,241445,570,37.498420715332,33.5380744934082,3.96034622192383,-0.494764266784173,-0.433812278658115,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695750201005,20.6918387413025,140,"manual",119,2657.15743761946,2657.29514880031,0.216911530104829,0.212489888964187,3.19477016709836,0,2059.60663778485,2099.56455828299,0.800469204978252,0.761905277520091,1.89528010866238,90.2649933116996,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.1,3,2000,0.6,500,56976,413511,570,37.498420715332,32.802059173584,4.69636154174805,-0.494764266784173,-0.433812279289933,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695749230069,20.6918377876282,140,"manual",119,2657.15743262723,2657.29514381007,0.216911531629434,0.212489890447571,3.19477020289901,0,2059.60662272306,2099.56454423246,0.800469209640797,0.761905282471576,1.8952802094442,90.2649944369988,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.2,1.5,1000,0.6,500,56976,67947,570,37.498420715332,33.481819152832,4.0166015625,-0.494764266784173,-0.433812278706562,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695750220099,20.6918387413025,140,"manual",119,2657.15743764876,2657.29514882981,0.216911530183392,0.212489889039863,3.19477016949066,0,2059.60663767368,2099.5645581855,0.800469205055068,0.761905277608826,1.89528010407228,90.2649933221528,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.2,1.5,2000,0.6,500,56976,118827,570,37.498420715332,32.6589317321777,4.8394889831543,-0.494764266784173,-0.433812279415981,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695748964934,20.6918377876282,140,"manual",119,2657.15743164,2657.29514282233,0.216911531464132,0.212489890294347,3.19477019355135,0,2059.60662311618,2099.5645444002,0.800469208949616,0.761905281787305,1.89528018827461,90.2649941767912,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.2,2,1000,0.6,500,56976,110626,570,37.498420715332,33.5796585083008,3.91876220703125,-0.494764266784173,-0.433812278777839,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848601222038,2.78695750057751,20.6918387413025,140,"manual",119,2657.15743692181,2657.29514810275,0.216911530263803,0.212489889121398,3.19477016900965,0,2059.60663814133,2099.56455842992,0.800469204486634,0.761905277058354,1.89528009502269,90.264993075204,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.2,2,2000,0.6,500,56976,193988,570,37.498420715332,32.786678314209,4.71174240112305,-0.494764266784173,-0.433812279335006,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695749216169,20.6918377876282,140,"manual",119,2657.15743253597,2657.29514371885,0.216911531678649,0.212489890496386,3.19477020338673,0,2059.60662261839,2099.56454412273,0.800469209653624,0.761905282488934,1.89528021078279,90.2649944315519,0,0,"ROBUSTNESS_RURAL"
"CLUJ_NAPOCA","2021-2025",90,0.6,0.5,0.4,500,0.2,3,1000,0.6,500,56976,242680,570,37.498420715332,33.5437698364258,3.95465087890625,-0.494764266784173,-0.433812278659259,0.100008517503738,0.0813217406761999,0.370935767889023,3.49848604202271,2.78695750201207,20.6918387413025,140,"manual",119,2657.15743761992,2657.29514880078,0.216911530105317,0.212489888964689,3.19477016708995,0,2059.60663778609,2099.56455828399,0.800469204977929,0.761905277519887,1.89528010859861,90.2649933113986,0,0,"ROBUSTNESS_RURAL"
